"id","text","category","source","split"
"46","दोलखा वडा नं 21 मा फोहोर उठाइएको छैन, कचरा पेटी ओभरफ्लो भएको छ, र गन्धले बस्नै गाह्रो भएको छ। अत्यन्त दुःखित छौं। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"47","हाम्रो तेह्रथुम वडा नं 31 मा टोलभरि दुर्गन्ध छ। बच्चालाई बिरामी पार्ने अवस्था छ। अब चुप बसिँदैन।","garbage","hello_sarkar","train"
"48","हेलो सरकार मार्फत गुनासो। कैलाली मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, बिहानदेखि राति सम्म गन्ध आइरहेको छ। जनतालाई यस्तो सास्ती किन।","garbage","hello_sarkar","train"
"49","दोलखा वडा नं 7 मा बीस दिनदेखि फोहोर उठ्न आएको छैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","val"
"50","हाम्रो तेह्रथुम वडा नं 14 मा बिहानदेखि राति सम्म गन्ध आइरहेको छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। अब केही गरिदिनुस्।","garbage","hello_sarkar","test"
"51","घरमा सानो बच्चा छ। कपिलवस्तु वडा नं 25 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। बच्चालाई बिरामी पार्ने अवस्था छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"52","हाम्रो काठमाडौं वडा नं 31 मा असह्य दुर्गन्ध फैलिएको छ। मक्खी र लामखुट्टे बढेका छन्। कामै हुँदैन यहाँ।","garbage","hello_sarkar","train"
"53","नेपालगञ्ज वडा नं 21 मा फोहोर वर्गीकरण गरे पनि मिश्रित लगिन्छ। यो अन्याय हो। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","train"
"54","धनगढी क्षेत्रमा सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ। फुटपाथमा फोहोर जम्मा भएको छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"55","रुपन्देही मा पार्कमा कचरा छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। यो मानवीय अधिकारको उल्लंघन हो।","garbage","hello_sarkar","train"
"56","हेलो सरकार मार्फत गुनासो। सिन्धुपाल्चोक मा फोहोर उठाइएको छैन, टोलभरि दुर्गन्ध छ। अब त सहनै सकिँदैन।","garbage","hello_sarkar","train"
"57","घरमा बिरामी हुनुहुन्छ। सङ्खुवासभा वडा नं 9 मा असह्य दुर्गन्ध फैलिएको छ। बच्चालाई बिरामी पार्ने अवस्था छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"58","दोलखा क्षेत्रमा सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ। सडकको बीचमै फोहोरको थुप्रो छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","train"
"59","हेलो सरकार मार्फत गुनासो। बाँके मा फोहोर उठाइएको छैन, गन्धले बस्नै गाह्रो भएको छ। यो सेवा होइन, यातना हो।","garbage","hello_sarkar","val"
"60","पटकपटक गुनासो गर्दा पनि कपिलवस्तु मा फोहोर उठ्ने गरेको छैन। यो अन्याय हो। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","test"
"61","गोरखा वडा नं 27 मा हिजोदेखि फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"62","सिन्धुली मा फोहोर उठाउने गाडी समयमा आउँदैन। नगरपालिकाले फोहोर उठाउन छोडेको छ। धेरै कष्ट भइरहेको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"63","पटकपटक गुनासो गर्दा पनि रामेछाप मा फोहोर उठ्ने गरेको छैन। धेरै कष्ट भइरहेको छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"64","हुम्ला मा पार्कमा कचरा छ। रोग फैलिने डर छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","train"
"65","म कैलाली को बासिन्दा हुँ। नगरपालिकाले फोहोर उठाउन छोडेको छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"66","डोल्पा मा फोहोरले नाली बन्द भएको छ। अस्ति रातिदेखि यही अवस्था छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"67","दार्चुला वडा नं 15 मा बाँदरले कचरा फैलाउँछ। सडकको बीचमै फोहोरको थुप्रो छ। धेरै कष्ट भइरहेको छ।","garbage","hello_sarkar","train"
"68","रुपन्देही मा चोकमा फोहोरको डंगुर छ। मक्खी र लामखुट्टे बढेका छन्। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","train"
"69","पर्सा वडा नं 10 मा मुसाले फोहोर कोट्याउँछ। बाटोमा कचरा छरिएको छ। कहिलेसम्म यस्तै हुन्छ।","garbage","hello_sarkar","val"
"70","मोरङ मा हिजो रातिदेखि फोहोर उठाइएको छैन, कसलाई भन्ने हो थाहा छैन!","garbage","hello_sarkar","test"
"71","डोल्पा मा फोहोर उठाउने गाडी समयमा आउँदैन। फोहोर उठाइएको छैन। कसलाई भन्ने हो थाहा छैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"72","गुल्मी वडा नं 31 मा फोहोर उठ्न आएको छैन, कचरा पेटी ओभरफ्लो भएको छ, र टोलभरि दुर्गन्ध छ। न्याय चाहिन्छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"73","चितवन मा पार्कमा कचरा छ। मक्खी र लामखुट्टे बढेका छन्। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"74","म सिन्धुपाल्चोक को बासिन्दा हुँ। फोहोर उठाइएको छैन। बिहानदेखि राति सम्म गन्ध आइरहेको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"75","रौतहट वडा नं 27 मा आज बिहानदेखि फोहोर उठाइएको छैन। टोलभरि दुर्गन्ध छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"76","हाम्रो रसुवा वडा नं 14 मा असह्य दुर्गन्ध फैलिएको छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। यो अन्याय हो।","garbage","hello_sarkar","train"
"77","गुल्मी मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। अस्ति रातिदेखि यही अवस्था छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"78","हाम्रो काभ्रेपलाञ्चोक वडा नं 21 मा टोलभरि दुर्गन्ध छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। हामी सबै परेशान छौं।","garbage","hello_sarkar","train"
"79","सिराहा मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। छ दिनदेखि यही अवस्था छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","val"
"80","हाम्रो कास्की वडा नं 14 मा टोलभरि दुर्गन्ध छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। अब त सहनै सकिँदैन।","garbage","hello_sarkar","test"
"81","डोटी मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। महिनौँदेखि यही अवस्था छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"82","नवलपरासी मा विद्यालय नजिक फोहोर थुपारिएको छ। मक्खी र लामखुट्टे बढेका छन्। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"83","हुम्ला मा चोकमा फोहोरको डंगुर छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। यो मानवीय अधिकारको उल्लंघन हो।","garbage","hello_sarkar","train"
"84","महोत्तरी मा गाडी हप्ताको एक पटक मात्र आउँछ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। जनतालाई यस्तो सास्ती किन। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"85","काठमाडौं मा गाडी हप्ताको एक पटक मात्र आउँछ। फोहोर उठ्न आएको छैन। सरकारले ध्यान दिनुपर्छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"86","राजविराज वडा नं 30 मा फोहोर उठाइएको छैन, सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ, र असह्य दुर्गन्ध फैलिएको छ। यो सेवा होइन, यातना हो। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"87","जाजरकोट मा दश दिनदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन, यो सेवा होइन, यातना हो!","garbage","hello_sarkar","train"
"88","पटकपटक गुनासो गर्दा पनि सल्यान मा फोहोर उठ्ने गरेको छैन। प्रशासनले सुन्नुपर्छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"89","हेलो सरकार मार्फत गुनासो। मुस्ताङ मा फोहोर सङ्कलन पूर्ण रूपमा बन्द छ, कुहिएको फोहोरको गन्ध सहन सकिँदैन। धेरै कष्ट भइरहेको छ।","garbage","hello_sarkar","val"
"90","हाम्रो सिराहा वडा नं 31 मा असह्य दुर्गन्ध फैलिएको छ। बच्चालाई बिरामी पार्ने अवस्था छ। अब चुप बसिँदैन।","garbage","hello_sarkar","test"
"91","सर्लाही मा मन्दिर वरिपरि फोहोर छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"92","रुपन्देही वडा नं 12 मा फोहोर सङ्कलन पूर्ण रूपमा बन्द छ, डस्टबिन भरिएर बग्दैछ, र टोलभरि दुर्गन्ध छ। जनतालाई यस्तो सास्ती किन। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"93","सुनसरी क्षेत्रमा कचरा पेटी ओभरफ्लो भएको छ। बाटोमा कचरा छरिएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"94","बर्दिया वडा नं 6 मा छुट्याएर राखे पनि गाडीले सबै मिसाउँछ। धेरै कष्ट भइरहेको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"95","घरमा सानो बच्चा छ। सिद्धार्थनगर वडा नं 1 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। बच्चालाई बिरामी पार्ने अवस्था छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"96","पाँचथर मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। दुई हप्तादेखि यही अवस्था छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"97","डोल्पा वडा नं 18 मा फोहोर पोल्दा सास फेर्न गाह्रो हुन्छ। मक्खी र लामखुट्टे बढेका छन्। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"98","खोटाङ वडा नं 11 मा चार दिनदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। टोलभरि दुर्गन्ध छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"99","नेपालगञ्ज मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। हिजोदेखि यही अवस्था छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","val"
"100","जुम्ला मा नाली थुनिँदा पानी घरभित्रै पस्छ। गएको शनिबारदेखि यही अवस्था छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","test"
"101","हाम्रो गौर वडा नं 10 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। जनतालाई यस्तो सास्ती किन।","garbage","hello_sarkar","train"
"102","बारा मा मन्दिर वरिपरि फोहोर छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"103","नवलपरासी वडा नं 25 मा मुसाले फोहोर कोट्याउँछ। फुटपाथमा फोहोर जम्मा भएको छ। कसलाई भन्ने हो थाहा छैन।","garbage","hello_sarkar","train"
"104","हेलो सरकार मार्फत गुनासो। रसुवा मा नगरपालिकाले फोहोर उठाउन छोडेको छ, बिहानदेखि राति सम्म गन्ध आइरहेको छ। कहिलेसम्म यस्तै हुन्छ।","garbage","hello_sarkar","train"
"105","सिद्धार्थनगर मा एक हप्तादेखि फोहोर उठ्न आएको छैन, अब त सहनै सकिँदैन!","garbage","hello_sarkar","train"
"106","डोल्पा वडा नं 4 मा नगरपालिकाले फोहोर उठाउन छोडेको छ, सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ, र नाक थुनेर हिँड्नुपर्ने अवस्था छ। अब चुप बसिँदैन। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"107","दार्चुला मा गाडी आउने तालिका पालना हुँदैन। हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। जनतालाई यस्तो सास्ती किन। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"108","हेलो सरकार मार्फत गुनासो। जाजरकोट मा फोहोर उठाइएको छैन, बिहानदेखि राति सम्म गन्ध आइरहेको छ। यो सेवा होइन, यातना हो।","garbage","hello_sarkar","train"
"109","त्रिभुवननगर मा गाडी हप्ताको एक पटक मात्र आउँछ। फोहोर उठाइएको छैन। प्रशासनले सुन्नुपर्छ। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","val"
"110","म खोटाङ को बासिन्दा हुँ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। नाक थुनेर हिँड्नुपर्ने अवस्था छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","test"
"111","पटकपटक गुनासो गर्दा पनि सर्लाही मा फोहोर उठ्ने गरेको छैन। कामै हुँदैन यहाँ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"112","हेलो सरकार मार्फत गुनासो। बारा मा फोहोर उठ्न आएको छैन, कुहिएको फोहोरको गन्ध सहन सकिँदैन। जनतालाई यस्तो सास्ती किन।","garbage","hello_sarkar","train"
"113","दैलेख वडा नं 13 मा गएको शनिबारदेखि फोहोर उठाइएको छैन। टोलभरि दुर्गन्ध छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"114","म बिराटनगर को बासिन्दा हुँ। फोहोर उठाइएको छैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"115","दैलेख वडा नं 10 मा नगरपालिकाले फोहोर उठाउन छोडेको छ, डस्टबिन भरिएर बग्दैछ, र नाक थुनेर हिँड्नुपर्ने अवस्था छ। जनतालाई यस्तो सास्ती किन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"116","म बैतडी को बासिन्दा हुँ। नगरपालिकाले फोहोर उठाउन छोडेको छ। असह्य दुर्गन्ध फैलिएको छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"117","बारा वडा नं 32 मा मुसाले फोहोर कोट्याउँछ। सडकमा फोहोर थुपारिएको छ। असह्य भइसकेको छ।","garbage","hello_sarkar","train"
"118","हेलो सरकार मार्फत गुनासो। कास्की मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, बिहानदेखि राति सम्म गन्ध आइरहेको छ। यो अन्याय हो।","garbage","hello_sarkar","train"
"119","घरमा सानो बच्चा छ। लमजुङ वडा नं 7 मा असह्य दुर्गन्ध फैलिएको छ। रोग फैलिने डर छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","val"
"120","म कास्की को बासिन्दा हुँ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","test"
"121","राजविराज वडा नं 18 मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, डस्टबिन वरिपरि फोहोर छरिएको छ, र गन्धले बस्नै गाह्रो भएको छ। असह्य भइसकेको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"122","काठमाडौं वडा नं 22 मा फोहोर सङ्कलन पूर्ण रूपमा बन्द छ, सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ, र नाक थुनेर हिँड्नुपर्ने अवस्था छ। धेरै कष्ट भइरहेको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"123","मुगु वडा नं 5 मा फोहोर वर्गीकरण गरे पनि मिश्रित लगिन्छ। अत्यन्त दुःखित छौं। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"124","दोलखा वडा नं 28 मा कुकुरले फोहोर छर्‍याउँछ। सडकमा फोहोर थुपारिएको छ। तुरुन्त कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
