"id","text","category","source","split"
"22","बाजुरा वडा नं 24 मा दुई हप्तादेखि पानीको एक थोपा पनि आएको छैन। शौचालय प्रयोग गर्न अप्ठ्यारो छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"23","म दैलेख को बासिन्दा हुँ। हिजो रातिदेखि धारा सुक्खा छ। बिरामीलाई कसरी हेर्ने पानी बिनै। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","train"
"24","घरमा बुढाबुढी हुनुहुन्छ। कैलाली वडा नं 16 मा पानी आउनै छोडेको छ। बच्चालाई नुहाउन पानी छैन। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"25","हाम्रो टोलमा कुवाको पानी पनि तल गइसकेको छ। बाल्टी राखेको ठाउँमा पानी नै छैन। असह्य भइसकेको छ।","water","hello_sarkar","train"
"26","नेपालगञ्ज मा पहेँलो रङको पानी आएको छ। पानी उमाल्दा पनि सफा हुँदैन। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"27","खोटाङ मा कीरा मिसिएको पानी आउँछ। यो पानी पिएर बिरामी परिने डर छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"28","धनुषा वडा नं 10 मा तीन दिनदेखि धारामा पानी आएको छैन। दैनिक कामकाज ठप्प छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"29","सिद्धार्थनगर वडा नं 19 मा छ दिनदेखि धारामा हावा मात्र आउँछ। भाँडा माझ्न पानी छैन। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","val"
"30","बैतडी मा पानी गन्हाउँछ। यो पानी पिउँदा ढाड दुख्छ। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","test"
"31","नेपालगञ्ज वडा नं 3 बाट गुनासो। फोहोर पानी आउँछ, फोहोर पानीले छालारोग भएको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"32","दैलेख मा पानीमा तेलो पदार्थ देखिन्छ। यो पानी पिउँदा ढाड दुख्छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"33","कञ्चनपुर वडा नं 5 बाट गुनासो। हरियो रङको पानी आउँछ, फोहोर पानीले छालारोग भएको छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"34","म मोरङ को बासिन्दा हुँ। गत सोमबारदेखि पानी आउनै छोडेको छ। भाँडा माझ्न पानी छैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"35","हाम्रो टोलमा ट्युबवेलमा पानी आउँदैन। पानीको एक थोपा पनि आएको छैन। हामी सबै परेशान छौं।","water","hello_sarkar","train"
"36","हुम्ला मा ट्यांकर आउने भनेर आएको छैन। जिम्मेवार कसले लिन्छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"37","जेठ असारमा धारा सुक्खा हुन्छ। नुवाकोट वडा नं 20 मा पानीको एक थोपा पनि आएको छैन। तुरुन्त कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"38","गर्मी लाग्दा पानी हराउँछ। बैतडी वडा नं 21 मा धारा सुक्खा छ। यो अन्याय हो।","water","hello_sarkar","train"
"39","म लहान को बासिन्दा हुँ। अस्ति रातिदेखि पानी आउनै छोडेको छ। खाना पकाउन सकिँदैन। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","val"
"40","इलाम वडा नं 8 मा महिनौँदेखि खानेपानी आपूर्ति बन्द छ। दैनिक कामकाज ठप्प छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","test"
"41","धनगढी मा हरियो रङको पानी आउँछ। बच्चालाई झाडापखाला भएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","train"
"42","पाँचथर वडा नं 16 मा पानीको तालिका पालना हुँदैन। दैनिक कामकाज ठप्प छ। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","train"
"43","गर्मीमा पानीको चरम अभाव छ। धनुषा वडा नं 20 मा धारा सुक्खा छ। जिम्मेवार कसले लिन्छ।","water","hello_sarkar","train"
"44","वीरगन्ज वडा नं 24 मा पाइपबाट पानी चुहिरहेको छ, बाल्टी राखेको ठाउँमा पानी नै छैन। पाँच दिनदेखि यो समस्या जारी छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"45","जनकपुर वडा नं 3 मा गत सोमबारदेखि बाल्टी राखेको ठाउँमा पानी नै छैन। कपडा धुन पानी छैन। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","train"
"46","म मकवानपुर को बासिन्दा हुँ। केही दिनदेखि बाल्टी राखेको ठाउँमा पानी नै छैन। बच्चालाई नुहाउन पानी छैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"47","अछाम मा कीरा मिसिएको पानी आउँछ। पानी उमाल्दा पनि सफा हुँदैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"48","तेह्रथुम मा अस्ति रातिदेखि पानी आउनै छोडेको छ, अत्यन्त दुःखित छौं!","water","hello_sarkar","train"
"49","पटकपटक गुनासो गर्दा पनि कलैया मा पानी आएको छैन। सरकारले ध्यान दिनुपर्छ। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","val"
"50","काभ्रेपलाञ्चोक वडा नं 22 मा महिनौँदेखि धारामा पानी आएको छैन। कपडा धुन पानी छैन। जनतालाई सेवा दिनुहोस्।","water","hello_sarkar","test"
"51","म मोरङ को बासिन्दा हुँ। पन्ध्र दिनदेखि पानीको एक थोपा पनि आएको छैन। शौचालय प्रयोग गर्न अप्ठ्यारो छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","train"
"52","हाम्रो रोल्पा वडा नं 3 मा पाइप फुटेको छ। दुई तीन दिनदेखि यही अवस्था छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"53","हेलो सरकार मार्फत गुनासो। हुम्ला मा धारामा हावा मात्र आउँछ। बिहान ४ बजे मात्र पानी आउँछ। खाना पकाउन सकिँदैन। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"54","म रसुवा को बासिन्दा हुँ। पाँच दिनदेखि धारा सुक्खा छ। कपडा धुन पानी छैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"55","हेलो सरकार मार्फत गुनासो। रौतहट मा पानीको एक थोपा पनि आएको छैन। हप्तामा एकपटक मात्र पानी दिइन्छ। बिरामीलाई कसरी हेर्ने पानी बिनै। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"56","म इलाम को बासिन्दा हुँ। गएको शुक्रबारदेखि धारा सुक्खा छ। बिरामीलाई कसरी हेर्ने पानी बिनै। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"57","बिराटनगर मा गएको महिनादेखि पानीको एक थोपा पनि आएको छैन, अब चुप बसिँदैन!","water","hello_sarkar","train"
"58","चितवन मा तीन दिनदेखि पानीको एक थोपा पनि आएको छैन, नागरिकलाई बिर्सिएको जस्तो छ!","water","hello_sarkar","train"
"59","प्यूठान वडा नं 5 मा पन्ध्र दिनदेखि बाल्टी राखेको ठाउँमा पानी नै छैन। दैनिक कामकाज ठप्प छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","val"
"60","हाम्रो टोलमा ट्युबवेलमा पानी आउँदैन। धारामा हावा मात्र आउँछ। प्रशासनले सुन्नुपर्छ।","water","hello_sarkar","test"
"61","हाम्रो नवलपरासी वडा नं 17 मा पाइपलाइन पुरानो भइसकेको छ। दुई तीन दिनदेखि यही अवस्था छ। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","train"
"62","लमजुङ वडा नं 17 मा लामो समयदेखि पानीको एक थोपा पनि आएको छैन। खाना पकाउन सकिँदैन। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"63","हाम्रो बिराटनगर वडा नं 15 मा जोड्ने ठाउँबाट पानी बगेको छ। गएको शनिबारदेखि यही अवस्था छ। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","train"
"64","गुल्मी वडा नं 4 मा एक हप्तादेखि पानीको एक थोपा पनि आएको छैन। बिरामीलाई कसरी हेर्ने पानी बिनै। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"65","म महोत्तरी को बासिन्दा हुँ। बिहीबारदेखि धारामा पानी आएको छैन। दैनिक कामकाज ठप्प छ। जनताको पीडा बुझ्नुहोस्।","water","hello_sarkar","train"
"66","हाम्रो ओखलढुंगा वडा नं 19 मा पाइप फुटेको छ। गएको शनिबारदेखि यही अवस्था छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"67","सङ्खुवासभा मा ट्यांकरको पानी पनि फोहोर हुन्छ। धेरै कष्ट भइरहेको छ। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"68","बागलुङ वडा नं 1 मा पाइप भाँचिएर सडकमा पानी बगेको छ, बाल्टी राखेको ठाउँमा पानी नै छैन। एक हप्तादेखि यो समस्या जारी छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"69","म्याग्दी वडा नं 31 मा पाइप फुटेको छ, खानेपानी आपूर्ति बन्द छ। महिनौँदेखि यो समस्या जारी छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","val"
"70","दाङ मा दश दिनदेखि पानीको एक थोपा पनि आएको छैन, सरकारले ध्यान दिनुपर्छ!","water","hello_sarkar","test"
"71","गर्मी लाग्दा पानी हराउँछ। अर्घाखाँची वडा नं 14 मा पानी आउनै छोडेको छ। न्याय चाहिन्छ।","water","hello_sarkar","train"
"72","कैलाली मा हरियो रङको पानी आउँछ। पानीजन्य रोग फैलिने खतरा छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","train"
"73","महोत्तरी वडा नं 5 बाट गुनासो। पहेँलो रङको पानी आएको छ, फोहोर पानीले छालारोग भएको छ। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","train"
"74","काठमाडौं मा पानीमा माटो मिसिएको छ। यो पानी पिउँदा ढाड दुख्छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"75","पटकपटक गुनासो गर्दा पनि बाँके मा पानी आएको छैन। धेरै कष्ट भइरहेको छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"76","नवलपरासी मा चार दिनदेखि खानेपानी आपूर्ति बन्द छ, यो सेवा होइन, यातना हो!","water","hello_sarkar","train"
"77","पटकपटक गुनासो गर्दा पनि ओखलढुंगा मा पानी आएको छैन। अब केही गरिदिनुस्। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"78","सिन्धुली मा हरियो रङको पानी आउँछ। यो पानी पिउँदा ढाड दुख्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"79","पटकपटक गुनासो गर्दा पनि भरतपुर मा पानी आएको छैन। न्याय चाहिन्छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","val"
"80","तानसेन मा ट्यांकर पालैपालो दिँदा झगडा हुन्छ। सरकारले ध्यान दिनुपर्छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","test"
"81","सप्तरी वडा नं 6 मा एक हप्तादेखि पानी आउनै छोडेको छ। कपडा धुन पानी छैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"82","धादिङ मा पानीमा माटो मिसिएको छ। यो पानी पिएर बिरामी परिने डर छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"83","सिराहा मा छ दिनदेखि धारामा पानी आएको छैन, नागरिकलाई बिर्सिएको जस्तो छ!","water","hello_sarkar","train"
"84","गुल्मी मा ट्यांकर धेरै ढिलो आउँछ। यो सेवा होइन, यातना हो। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"85","घरमा गर्भवती श्रीमती हुनुहुन्छ। पाल्पा वडा नं 11 मा धारा सुक्खा छ। दैनिक कामकाज ठप्प छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"86","हेटौंडा वडा नं 15 बाट गुनासो। पानीमा तेलो पदार्थ देखिन्छ, पानीजन्य रोग फैलिने खतरा छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"87","म जाजरकोट को बासिन्दा हुँ। चार दिनदेखि धारामा हावा मात्र आउँछ। शौचालय प्रयोग गर्न अप्ठ्यारो छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"88","वीरगन्ज वडा नं 29 मा पाँच दिनदेखि धारामा पानी आएको छैन। बच्चालाई नुहाउन पानी छैन। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"89","रुकुम वडा नं 22 मा जोड्ने ठाउँबाट पानी बगेको छ, धारामा पानी आएको छैन। चार दिनदेखि यो समस्या जारी छ। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","val"
"90","म नेपालगञ्ज को बासिन्दा हुँ। महिनौँदेखि खानेपानी आपूर्ति बन्द छ। भाँडा माझ्न पानी छैन। जनताको पीडा बुझ्नुहोस्।","water","hello_sarkar","test"
"91","रामेछाप मा पानीमा तेलो पदार्थ देखिन्छ। पानीजन्य रोग फैलिने खतरा छ। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"92","हेलो सरकार मार्फत गुनासो। हुम्ला मा खानेपानी आपूर्ति बन्द छ। हप्तामा एकपटक मात्र पानी दिइन्छ। खाना पकाउन सकिँदैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"93","घरमा बिरामी हुनुहुन्छ। म्याग्दी वडा नं 20 मा बाल्टी राखेको ठाउँमा पानी नै छैन। जनावरलाई पनि पानी दिन गाह्रो छ। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"94","बुटवल मा हरियो रङको पानी आउँछ। पानी उमाल्दा पनि सफा हुँदैन। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"95","हेलो सरकार मार्फत गुनासो। दाङ मा बाल्टी राखेको ठाउँमा पानी नै छैन। राति मात्र पानी आउँछ। जनावरलाई पनि पानी दिन गाह्रो छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"96","घरमा गर्भवती श्रीमती हुनुहुन्छ। धनगढी वडा नं 24 मा खानेपानी आपूर्ति बन्द छ। दैनिक कामकाज ठप्प छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"97","डोटी मा हप्तौँदेखि धारामा पानी आएको छैन, अत्यन्त दुःखित छौं!","water","hello_sarkar","train"
"98","अछाम क्षेत्रमा धारामा थोपा थोपा मात्र आउँछ। भाँडा माझ्न पानी छैन। अब त सहनै सकिँदैन।","water","hello_sarkar","train"
"99","म मोरङ को बासिन्दा हुँ। गएको शुक्रबारदेखि खानेपानी आपूर्ति बन्द छ। बच्चालाई नुहाउन पानी छैन। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","val"
"100","दाङ मा पानी गन्हाउँछ। बच्चालाई झाडापखाला भएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","test"
"101","कपिलवस्तु मा पानीमा माटो मिसिएको छ। पानीजन्य रोग फैलिने खतरा छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"102","लमजुङ वडा नं 4 मा गत सोमबारदेखि पानीको एक थोपा पनि आएको छैन। भाँडा माझ्न पानी छैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"103","हेलो सरकार मार्फत गुनासो। भोजपुर मा पानीको एक थोपा पनि आएको छैन। हप्तामा एकपटक मात्र पानी दिइन्छ। जनावरलाई पनि पानी दिन गाह्रो छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"104","बिराटनगर मा ट्यांकरको पानी पनि फोहोर हुन्छ। कहिलेसम्म यस्तै हुन्छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"105","बाजुरा वडा नं 18 मा पाइप भाँचिएर सडकमा पानी बगेको छ, धारामा पानी आएको छैन। महिनौँदेखि यो समस्या जारी छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"106","इलाम मा फोहोर पानी आउँछ। यो पानी पिउँदा ढाड दुख्छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"107","म बिराटनगर को बासिन्दा हुँ। पन्ध्र दिनदेखि धारामा हावा मात्र आउँछ। बिरामीलाई कसरी हेर्ने पानी बिनै। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"108","दाङ मा दुर्गन्धित पानी आउँछ। पानीजन्य रोग फैलिने खतरा छ। कृपया तत्काल कदम चाल्नुहोस्।","water","hello_sarkar","train"
"109","पटकपटक गुनासो गर्दा पनि म्याग्दी मा पानी आएको छैन। असह्य भइसकेको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","val"
"110","कपिलवस्तु मा पहेँलो रङको पानी आएको छ। पानी उमाल्दा पनि सफा हुँदैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","test"
"111","रामेछाप वडा नं 14 मा अस्ति रातिदेखि पानी आउनै छोडेको छ। कपडा धुन पानी छैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","water","hello_sarkar","train"
"112","घरमा बुढाबुढी हुनुहुन्छ। प्यूठान वडा नं 1 मा पानीको एक थोपा पनि आएको छैन। शौचालय प्रयोग गर्न अप्ठ्यारो छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"113","कास्की वडा नं 4 बाट गुनासो। कीरा मिसिएको पानी आउँछ, फोहोर पानीले छालारोग भएको छ। जनताको पीडा बुझ्नुहोस्।","water","hello_sarkar","train"
"114","जाजरकोट वडा नं 13 मा मुख्य पाइप क्षतिग्रस्त भएको छ, पानीको एक थोपा पनि आएको छैन। छ दिनदेखि यो समस्या जारी छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"115","इलाम मा ट्यांकरको भाडा निकै महँगो छ। प्रशासनले सुन्नुपर्छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"116","म्याग्दी क्षेत्रमा प्रेसर कम भएर नुहाउन पनि सकिँदैन। भाँडा माझ्न पानी छैन। कहिलेसम्म यस्तै हुन्छ।","water","hello_sarkar","train"
"117","धनुषा क्षेत्रमा प्रेसर कम भएर नुहाउन पनि सकिँदैन। दैनिक कामकाज ठप्प छ। अत्यन्त दुःखित छौं।","water","hello_sarkar","train"
"118","सुर्खेत मा पानीमा माटो मिसिएको छ। पानी उमाल्दा पनि सफा हुँदैन। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"119","हेलो सरकार मार्फत गुनासो। गुलरिया मा पानी आउनै छोडेको छ। पानीको तालिका पालना हुँदैन। भाँडा माझ्न पानी छैन। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","water","hello_sarkar","val"
"120","गुलरिया क्षेत्रमा पानीको प्रेसर निकै कम छ। शौचालय प्रयोग गर्न अप्ठ्यारो छ। यो अन्याय हो।","water","hello_sarkar","test"
"121","बिराटनगर मा एक हप्तादेखि बाल्टी राखेको ठाउँमा पानी नै छैन, अब त सहनै सकिँदैन!","water","hello_sarkar","train"
"122","हाम्रो बर्दिया वडा नं 8 मा मुख्य पाइप क्षतिग्रस्त भएको छ। हिजोदेखि यही अवस्था छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","water","hello_sarkar","train"
"123","हाम्रो बिरेन्द्रनगर वडा नं 1 मा जोड्ने ठाउँबाट पानी बगेको छ। दुई हप्तादेखि यही अवस्था छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
"124","हाम्रो नवलपरासी वडा नं 10 मा पाइपबाट पानी चुहिरहेको छ। दुई तीन दिनदेखि यही अवस्था छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","water","hello_sarkar","train"
"125","रुकुम मा पानी गन्हाउँछ। यो पानी पिएर बिरामी परिने डर छ। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","train"
"126","धादिङ वडा नं 18 मा जोड्ने ठाउँबाट पानी बगेको छ, धारा सुक्खा छ। दुई तीन दिनदेखि यो समस्या जारी छ। कृपया ध्यान दिनुहोस्।","water","hello_sarkar","train"
"127","हाम्रो जाजरकोट वडा नं 23 मा पाइपबाट पानी चुहिरहेको छ। केही दिनदेखि यही अवस्था छ। यो मानवीय अधिकारको उल्लंघन हो।","water","hello_sarkar","train"
"128","म्याग्दी वडा नं 32 मा जोड्ने ठाउँबाट पानी बगेको छ, पानीको एक थोपा पनि आएको छैन। हप्तौँदेखि यो समस्या जारी छ। तुरुन्त मर्मत गरिदिनुहोस्।","water","hello_sarkar","train"
"129","काठमाडौं क्षेत्रमा ट्यांकी भर्न घण्टौं लाग्छ। दैनिक कामकाज ठप्प छ। धेरै कष्ट भइरहेको छ।","water","hello_sarkar","val"
"130","बुटवल वडा नं 30 मा बीस दिनदेखि पानीको एक थोपा पनि आएको छैन। शौचालय प्रयोग गर्न अप्ठ्यारो छ। यसमा छानबिन गरिदिनुहोस्।","water","hello_sarkar","test"
"131","कैलाली मा दुर्गन्धित पानी आउँछ। बच्चालाई झाडापखाला भएको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","water","hello_sarkar","train"
"132","हाम्रो अर्घाखाँची वडा नं 1 मा जोड्ने ठाउँबाट पानी बगेको छ। बीस दिनदेखि यही अवस्था छ। छिटो समाधान गरिदिनुहोस्।","water","hello_sarkar","train"
"133","चितवन वडा नं 23 बाट गुनासो। हरियो रङको पानी आउँछ, पानी उमाल्दा पनि सफा हुँदैन। जनतालाई सेवा दिनुहोस्।","water","hello_sarkar","train"
"134","गर्मी लाग्दा पानी हराउँछ। बर्दिया वडा नं 31 मा बाल्टी राखेको ठाउँमा पानी नै छैन। सरकारले ध्यान दिनुपर्छ।","water","hello_sarkar","train"
"135","सिन्धुली मा पानीमा माटो मिसिएको छ। यो पानी पिएर बिरामी परिने डर छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","water","hello_sarkar","train"
"136","भक्तपुर मा पानीमा माटो मिसिएको छ। पानी उमाल्दा पनि सफा हुँदैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","water","hello_sarkar","train"
